Track,RaceNumber,Box,DogName,FinalScore,PrizeMoney,FormNumber,Trainer,SexAge,Weight,Draw,CareerWins,CareerPlaces,CareerStarts,RTC,DLR,DLW,RaceDate,RaceTime,Distance,BoxBiasFactor,BestTimeSec,Last3TimesSec,SectionalSec,TimeConverted,Margins,TrackConditionAdj,RestFactor,Speed_kmh,EarlySpeedIndex,FinishConsistency,MarginAvg,FormMomentum,ConsistencyIndex,RecentFormBoost,DistanceSuit,TrainerStrikeRate,OverexposedPenalty,PlaceRate,DLWFactor,WeightFactor,DrawFactor,FormMomentumNorm,MarginFactor,RTCFactor,BoxPositionBias,BoxPlaceRate,BoxTop3Rate,TrackBox1Adjustment,TrackBox4Adjustment,AgeMonths,AgeFactor,RailPreference,BoxPenaltyFactor,SpeedAtDistance,SpeedClassification,ExperienceTier,WinStreakFactor,FreshnessFactor,ClassRating,GradeFactor,Last3AvgFinish,Last3FinishFactor,RaceDistanceCategory,DistanceChangeFactor,IsFrontRunner,PaceBoxFactor,TrainerTier,FreshnessFactorV2,AgeFactorV2,TrackSurface,SurfacePreferenceFactor,WinPlaceRate,EarlySpeedPercentile,BestTimePercentile,FieldSpeedStd,FieldTimeStd,FieldSimilarityIndex,TrackUpsetFactor,CompetitorDensity,CompetitorAdjustment,FieldSize,FieldSizeAdjustment,WinStreakFactorV2,CloserBonus,TrainerMomentum
WARRNAMBOOL,12,2,Lie To Me,68.52449529637188,12815.0,61137,Lorraine Goodwin,2d,0.0,2,12,9,38,39.0,7,14.0,2025-11-27,09:05PM,390,0.5,22.43,"[22.43, 22.57]",8.5,True,[],1.0,0.8,62.594739188586715,45.88235294117647,0.07000000000000028,0,0,0.3157894736842105,0.5,0.7,0.3157894736842105,0.0,0.23684210526315788,1.0,0.5,1.0,0.5,0.6,0.0,-0.0050000000000000044,0.036000000000000004,0.013999999999999993,0.0,0.0,24,1.0,0.02,0.97,17.387427552385198,1.0,1.0,1.2,1.0,0.43612392921353565,1.0,0,1.0,SPRINT,1.0,False,1.0,1.15,1.0,1.0,SAND,1.0302,0.5526315789473685,0.35,0.4,4.578961926685357,0.7854315869493529,0.8,0.95,0.5,1.0,10,0.005,1.2,1.0,1.06
SANDOWN,11,4,Honk Honk,68.33613749797043,52245.0,74727,Jason Thompson,2b,0.0,4,12,9,29,15.0,7,88.0,2025-11-29,10:11PM,515,0.6666666666666667,29.13,"[29.24, 29.81, 29.13]",4.39,,[],1.0,0.8,63.64572605561277,117.3120728929385,0.2980305726300948,0,0,0.41379310344827586,0.5,1.0,0.5277777777777778,0.0,0.3103448275862069,0.2,0.5,0.85,0.5,0.6,0.0,0.03,0.01999999999999999,0.005333333333333338,0.0,0.0,24,1.0,0.0,1.05,17.679368348781324,1.0,1.0,0.85,1.0,0.19770866334152895,1.0,0,1.0,MIDDLE,1.0,True,1.02,1.15,1.0,1.0,SAND,1.0302,0.7241379310344828,0.875,0.875,5.689078131367848,0.3770728425270481,0.8,0.85,0.375,1.1,8,0.0,0.85,1.0,1.12
MT GAMBIER,8,5,Chuck A Party,68.07200692565583,10892.0,34112,Tracie Price,3d,0.0,5,7,4,22,17.0,7,14.0,2025-11-23,02:31PM,512,0.0,29.55,[29.55],4.48,,[],1.0,0.8,62.3756345177665,114.28571428571428,0.0,0,0,0.3181818181818182,0.5,0.7,0.21201413427561838,0.0,0.18181818181818182,1.0,0.5,0.85,0.5,0.6,0.0,-0.026999999999999996,-0.028999999999999998,-0.02900000000000001,0.0,0.0,36,1.05,0.0,0.9,17.326565143824027,1.0,1.0,1.2,1.0,0.423812947239724,1.0,0,1.0,MIDDLE,1.0,False,1.0,1.08,1.0,1.05,SAND,1.0302,0.5,0.2777777777777778,0.8333333333333334,8.104238557797702,0.47325619760487936,0.8,1.0,0.3333333333333333,1.1,9,0.0,1.2,1.0,1.12
BENDIGO,11,1,Super Storm,68.00318356582694,6485.0,46112,Jye Formosa,2d,0.0,1,4,6,17,18.0,6,23.0,2025-11-28,10:25PM,425,0.0,24.05,"[24.05, 24.1, 24.07]",6.48,,[],1.0,0.8,63.61746361746361,65.58641975308642,0.020548046676563583,0,0,0.23529411764705882,0.5,0.7,0.23529411764705882,0.0,0.35294117647058826,0.7,0.5,1.0,0.5,0.6,0.0,0.135,0.016999999999999987,0.04066666666666666,0.05,0.0,24,1.0,0.02,1.12,17.67151767151767,1.0,1.0,1.05,1.0,0.2556105609192591,0.95,0,1.0,MIDDLE,1.0,False,0.95,1.08,1.0,1.0,SAND,1.0302,0.5882352941176471,0.5833333333333334,0.3333333333333333,0.8345695141093392,0.7439422020560471,1.1,0.88,0.16666666666666666,1.1,6,0.02,1.05,1.0,1.02
Mandurah,7,4,Biscotti Blast,67.97802283372906,55667.0,88531,Enzo Crudeli,3d,0.0,4,8,23,61,49.0,3,3.0,2025-11-28,09:05PM,400,0.0,22.47,"[22.47, 22.81, 22.92]",,True,[],1.0,0.8,64.08544726301736,,0.19154343864744947,0,0,0.13114754098360656,1.0,0.7,0.14285714285714285,0.0,0.3770491803278688,1.0,0.5,0.85,0.5,0.6,0.0,0.03,0.01999999999999999,0.005333333333333338,0.0,0.0,36,1.05,0.0,1.05,17.801513128615934,1.0,0.9,1.3,0.85,0.6246199284507635,0.95,0,1.0,MIDDLE,0.92,False,1.0,1.0,0.85,1.05,SAND,1.01,0.5081967213114754,0.7142857142857143,0.5714285714285714,0.21897274284236615,0.23733640982489757,1.1,1.02,0.14285714285714285,1.1,7,0.0,1.3,1.0,1.12
Cannington,2,2,Cleary Magic,67.82747705227979,7358.0,53721,Justin Wood,1b,0.0,2,1,2,7,8.0,7,7.0,2025-11-29,07:36PM,520,0.0,,,5.51,,[],1.0,0.8,,94.37386569872959,0.0,0,0,0.14285714285714285,0.5,0.7,0.14285714285714285,0.0,0.2857142857142857,1.0,0.5,1.0,0.5,0.6,0.0,-0.0050000000000000044,0.036000000000000004,0.013999999999999993,0.0,0.0,12,0.8,0.02,0.97,,0.95,0.85,1.3,1.0,0.18564879739174436,0.88,0,1.0,MIDDLE,0.92,False,1.0,1.0,1.0,0.8,SAND,1.01,0.42857142857142855,0.5,0.9375,1.0564813037778606,0.15385057685949569,1.1,0.82,0.375,1.1,8,0.005,1.3,1.0,1.12
HOBART,10,10,Slick Steel,67.79497360859054,15585.0,56761,Allan Clark,3d,0.0,2,5,3,24,11.0,7,7.0,2025-11-27,10:24PM,340,-0.2,19.44,[19.44],5.09,,[],1.0,0.8,62.96296296296296,66.79764243614932,0.0,0,0,0.20833333333333334,0.5,0.7,0.07650273224043716,0.0,0.125,1.0,0.5,1.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,36,1.05,0.01,1.0,17.48971193415638,1.0,1.0,1.3,1.0,0.28913931745547167,1.0,0,1.0,SPRINT,1.0,False,1.0,0.95,1.0,1.05,SAND,1.0302,0.3333333333333333,0.65,0.4,0.25121300140935743,0.30496630050621065,1.1,1.05,0.3,1.1,10,0.0,1.3,1.0,1.12
DARWIN,1,1,Mum Knows Best,67.62607644986235,7890.0,45141,Harrison Brown,3d,0.0,1,7,9,31,32.0,10,10.0,2025-11-26,04:49PM,383,0.16666666666666669,22.12,[22.12],10.82,,[],1.0,0.8,62.33273056057866,35.39741219963032,0.0,0,0,0.22580645161290322,0.5,0.7,0.1927710843373494,0.0,0.2903225806451613,1.0,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,36,1.05,0.02,1.12,17.314647377938517,1.0,1.0,1.2,1.0,0.27144020904248123,1.0,0,1.0,SPRINT,1.0,False,0.95,1.03,1.0,1.05,SAND,1.0302,0.5161290322580645,0.625,0.5625,57.39087445869999,0.9608989466714417,0.8,1.0,0.5,1.0,8,0.005,1.2,1.0,1.06
DARWIN,10,1,Texas Diva,67.57477047498107,13115.0,2x311,Ronald Phillips,3b,0.0,1,5,13,32,4.0,29,29.0,2025-11-26,08:05PM,312,0.0,20.27,[20.27],3.98,,[],1.0,0.8,55.41193882585101,78.39195979899498,0.0,0,0,0.15625,0.0,0.7,0.20952380952380953,0.0,0.40625,0.7,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,36,1.05,0.02,1.12,15.392205229403059,0.9,1.0,0.95,0.87,0.3499611435284434,1.0,0,1.0,SPRINT,1.0,True,1.1,1.08,0.87,1.05,SAND,1.0302,0.5625,0.8333333333333334,0.16666666666666666,15.561728020922654,0.9715022731145135,0.8,1.0,0.16666666666666666,1.1,6,0.02,0.95,1.0,1.02
SHEPPARTON,5,1,Jayden,67.3620828431249,6470.0,44414,Jason Formosa,3d,0.0,1,3,8,42,42.0,5,8.0,2025-11-27,12:02PM,450,0.0,24.53,[24.53],6.56,,[],1.0,0.8,66.04158173664901,68.59756097560977,0.0,0,0,0.07142857142857142,1.0,0.7,0.1065989847715736,0.0,0.19047619047619047,1.0,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,36,1.05,0.02,1.12,18.344883815735834,1.1,0.95,1.2,1.0,0.4273331303446406,1.0,0,1.0,MIDDLE,0.92,False,0.95,1.0,1.0,1.05,SAND,1.01,0.2619047619047619,0.625,0.875,1.1159346876879777,0.6952684476414234,1.1,1.05,0.5,1.0,8,0.005,1.2,1.0,1.12
BENDIGO,3,8,Alfredo,67.33173131634376,5310.0,321,Lee Moore,1d,0.0,8,1,2,3,4.0,5,5.0,2025-11-28,07:39PM,425,0.0,,,6.49,,[],1.0,0.8,,65.48536209553158,0.0,0,0,0.3333333333333333,1.0,0.7,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5,0.7,0.5,0.6,0.0,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,12,0.8,0.01,1.08,,0.95,0.7,1.3,1.0,0.2312975665761862,0.75,0,1.0,MIDDLE,0.85,True,1.05,1.15,1.0,0.8,SAND,0.9898,1.0,0.8571428571428571,0.9285714285714286,5.327087946887709,0.7537041860040328,0.8,0.88,0.2857142857142857,1.1,7,0.0,1.3,1.0,1.12
TAREE SUPER TRACK,6,4,Al Can Do,67.10639128123942,5455.0,32271,Brian Smoothy,2d,0.0,4,3,5,19,20.0,7,7.0,2025-11-26,04:34PM,300,0.33333333333333337,17.5,"[17.5, 17.63]",6.46,,[],1.0,0.8,61.714285714285715,46.43962848297214,0.0649999999999995,0,0,0.15789473684210525,0.5,0.7,0.10300429184549356,0.0,0.2631578947368421,1.0,0.5,0.85,0.5,0.6,0.0,0.03,0.01999999999999999,0.005333333333333338,0.0,0.0,24,1.0,0.0,1.05,17.142857142857142,1.0,1.0,1.3,1.0,0.2824236591782548,0.95,0,1.0,SPRINT,1.0,False,1.0,1.0,1.0,1.0,SAND,1.0302,0.42105263157894735,0.2,0.5,0.7842900145698107,0.7088206167054296,1.1,1.08,0.2,1.1,10,0.0,1.3,1.0,1.12
BENDIGO,7,2,Roscoe Bale,67.0882876013519,27585.0,62351,Skye Webb,3d,0.0,2,10,23,53,54.0,5,5.0,2025-10-16,05:34PM,425,-0.6,24.45,[24.45],6.61,,[],1.0,0.8,62.57668711656443,64.2965204236006,0.0,0,0,0.18867924528301888,1.0,0.7,0.1619047619047619,0.0,0.4339622641509434,1.0,0.5,1.0,0.5,0.6,0.08,-0.0050000000000000044,0.036000000000000004,0.013999999999999993,0.0,0.0,36,1.05,0.02,0.97,17.382413087934562,1.0,0.95,1.3,1.0,0.7537752562748353,0.95,0,1.0,MIDDLE,0.92,False,1.0,1.03,1.0,1.05,SAND,1.01,0.6226415094339622,0.42857142857142855,0.2857142857142857,0.37876127059946063,1.1845513516778847,1.1,0.88,0.2857142857142857,1.1,7,0.0,1.3,1.0,1.12
BALLARAT,8,6,Caco Magic,66.95618548369913,11675.0,37251,Stefano Cassar,2d,0.0,6,4,4,11,12.0,7,7.0,2025-11-26,08:51PM,545,0.0,30.81,[30.81],6.68,,[],1.0,0.8,63.68062317429406,81.58682634730539,0.0,0,0,0.36363636363636365,0.5,0.7,0.36363636363636365,0.0,0.36363636363636365,1.0,0.5,0.7,0.5,0.6,0.0,-0.0030000000000000027,-0.023999999999999994,-0.010000000000000009,0.0,0.0,24,1.0,-0.01,0.97,17.68906199285946,1.0,0.85,1.3,1.0,0.3436948790411219,0.95,0,1.0,MIDDLE,0.92,False,1.0,1.15,1.0,1.0,SAND,1.01,0.7272727272727273,0.2,0.4,15.641428659634835,1.7667484257811015,0.8,1.05,0.5,1.0,10,0.0,1.3,1.0,1.12
SALE,11,8,Kelly Jane,66.91466857270714,39235.0,37561,Ben Joske,3b,0.0,8,17,21,75,76.0,5,5.0,2025-11-23,09:04PM,435,0.0,25.8,[25.8],6.44,,[],1.0,0.8,60.69767441860465,67.54658385093167,0.0,0,0,0.22666666666666666,1.0,0.7,0.20754716981132076,0.0,0.28,1.0,0.5,0.7,0.5,0.6,0.52,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,36,1.05,0.01,1.08,16.86046511627907,1.0,0.9,1.3,1.0,0.5386321545564612,0.95,0,1.0,MIDDLE,0.92,False,1.0,1.08,1.0,1.05,SAND,1.01,0.5066666666666667,0.4444444444444444,0.1111111111111111,13.895627537244462,1.0939949725661446,0.8,0.95,0.4444444444444444,1.0,9,0.01,1.3,1.0,1.12
WARRNAMBOOL,11,1,Zoom Boom,66.59295697556439,15640.0,24373,Nadine Jack,3d,0.0,1,8,14,43,41.0,8,59.0,2025-11-27,08:45PM,390,0.0,22.53,[22.53],8.34,,[],1.0,0.8,62.31691078561917,46.76258992805756,0.0,0,0,0.18604651162790697,0.5,0.7,0.2463768115942029,0.0,0.32558139534883723,0.4,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,36,1.05,0.02,1.12,17.310252996005325,1.0,0.95,0.95,1.0,0.48180242911904175,1.0,0,1.0,SPRINT,0.92,True,1.1,1.08,1.0,1.05,SAND,1.01,0.5116279069767442,0.95,0.5,0.5840862189328334,0.8327197741270599,1.1,0.95,0.5,1.0,10,0.005,0.95,1.0,1.12
The Gardens,3,4,Another Coco,66.0458191510666,3550.0,62641,Meredith Verhagen,3b,0.0,4,2,8,32,19.0,6,6.0,2025-11-28,02:52PM,272,0.16666666666666669,17.52,"[17.83, 17.64, 17.52]",4.53,,[],1.0,0.8,55.89041095890411,60.04415011037527,0.12762793146051035,0,0,0.0625,0.5,0.7,0.13812154696132597,0.0,0.25,1.0,0.5,0.85,0.5,0.6,0.0,0.06,0.01999999999999999,0.005333333333333338,0.0,0.03,36,1.05,0.0,1.05,15.525114155251142,0.9,1.0,1.3,1.0,0.3264086657042345,1.0,0,1.0,SPRINT,1.0,False,1.0,1.0,1.0,1.05,SAND,1.0302,0.3125,0.35,0.2,33.1428159066922,0.9346799808847236,0.8,1.05,0.2,1.1,10,0.0,1.3,1.0,1.12
RICHMOND,11,3,Red Rock Rattler,65.91494442783406,15195.0,46111,John Grief,2d,0.0,3,9,5,19,20.0,7,7.0,2025-11-23,09:16PM,320,0.33333333333333337,18.1,"[18.14, 18.1]",2.12,,[],1.0,0.8,63.646408839779,150.94339622641508,0.019999999999999574,0,0,0.47368421052631576,0.5,0.7,0.5,0.0,0.2631578947368421,1.0,0.5,1.0,0.5,0.6,0.0,-0.045,-0.041999999999999996,-0.03966666666666666,0.0,0.0,24,1.0,-0.01,0.8,17.67955801104972,1.0,1.0,1.3,1.0,0.5803176862902565,0.95,0,1.0,SPRINT,1.0,False,0.93,1.15,1.0,1.0,GRASS,1.02,0.7368421052631579,0.35714285714285715,0.42857142857142855,0.9525832982128069,1.06601125697621,1.1,1.02,0.42857142857142855,1.0,7,0.0,1.3,1.0,1.12
CASINO,9,2,Carramar Raven,65.85448606657923,5985.0,31271,Mark Small,2b,0.0,2,2,6,10,11.0,7,7.0,2025-11-27,07:20PM,484,0.0,28.24,[28.24],2.78,,[],1.0,0.8,61.699716713881024,174.10071942446044,0.0,0,0,0.2,0.5,0.7,0.2,0.0,0.6,1.0,0.5,1.0,0.5,0.6,0.0,-0.0050000000000000044,0.036000000000000004,0.013999999999999993,0.0,0.0,24,1.0,0.02,0.97,17.138810198300284,1.0,0.85,1.3,1.0,0.21246376876463888,0.88,0,1.0,MIDDLE,0.92,False,1.0,1.08,1.0,1.0,SAND,1.01,0.8,0.25,0.3,2.9590652203967887,0.24730547911439354,1.0,1.05,0.5,1.0,10,0.005,1.3,1.0,1.12
MT GAMBIER,3,1,Trial King,65.79139226497706,4450.0,63536,Tracie Price,2d,0.0,1,8,6,18,19.0,9,49.0,2025-11-23,12:55PM,305,0.0,17.54,"[17.54, 17.54, 17.64]",5.69,,[],1.0,0.8,62.59977194982896,53.60281195079086,0.04714045207910384,0,0,0.4444444444444444,0.5,0.7,0.21201413427561838,0.0,0.3333333333333333,0.4,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,24,1.0,0.02,1.12,17.388825541619156,1.0,1.0,0.95,1.0,0.2708946382141821,0.95,0,1.0,SPRINT,1.0,False,0.95,1.08,1.0,1.0,SAND,1.0302,0.7777777777777778,0.7,0.4,0.3074351868030505,0.07410578025138552,1.1,1.0,0.4,1.1,5,0.02,0.95,1.0,1.12
WAGGA,6,1,Phoenix Violet,65.75368704446194,7550.0,13217,Shane Felke,2b,0.0,1,4,4,15,16.0,11,14.0,2025-11-28,08:47PM,400,0.5,22.76,"[23.0, 22.76]",9.06,,[],1.0,0.8,63.2688927943761,44.150110375275936,0.11999999999999922,0,0,0.26666666666666666,0.0,0.7,0.17037037037037037,0.0,0.26666666666666666,1.0,0.5,1.0,0.5,0.6,0.0,0.105,0.016999999999999987,0.04066666666666666,0.02,0.0,24,1.0,0.02,1.12,17.57469244288225,1.0,0.85,1.2,0.97,0.2684063798288417,0.95,0,1.0,MIDDLE,0.92,False,0.95,1.03,0.97,1.0,SAND,1.01,0.5333333333333333,0.5,0.5,4.7896209642255565,1.084725771796725,0.8,0.95,0.3333333333333333,1.1,6,0.02,1.2,1.0,1.12
BALLARAT,11,1,Speedy Easy,65.65439561881857,37735.0,11533,Andrea Chapple,2b,0.0,1,15,12,38,39.0,6,31.0,2025-11-26,09:51PM,390,0.0,22.82,[22.82],6.43,,[],1.0,0.8,61.52497808939527,60.653188180404356,0.0,0,0,0.39473684210526316,0.5,0.7,0.39473684210526316,0.0,0.3157894736842105,0.4,0.5,1.0,0.5,0.6,0.0,0.05499999999999999,0.016999999999999987,0.04066666666666666,-0.03,0.0,24,1.0,0.02,1.12,17.090271691498685,1.0,1.0,0.95,1.0,0.6178980062046937,1.0,0,1.0,SPRINT,1.0,True,1.1,1.15,1.0,1.0,SAND,1.0302,0.7105263157894737,0.7857142857142857,0.14285714285714285,6.776503023020672,0.3167769231614241,0.8,1.05,0.42857142857142855,1.0,7,0.0,0.95,1.0,1.0
The Gardens,9,2,Zig Zag Zeal,65.64291945584654,13370.0,54141,Tamara Ball,3b,0.0,2,8,8,38,38.0,1,1.0,2025-11-29,09:41PM,272,-0.3333333333333333,17.34,"[17.41, 17.35, 17.4]",4.53,,[],1.0,0.8,56.470588235294116,60.04415011037527,0.026246692913371842,0,0,0.21052631578947367,1.0,0.7,0.16964285714285715,0.0,0.21052631578947367,1.0,0.5,1.0,0.5,0.6,0.0,-0.0050000000000000044,0.036000000000000004,0.013999999999999993,0.0,0.0,36,1.05,0.02,0.97,15.686274509803921,0.9,1.0,1.3,0.85,0.4543902978885295,1.0,0,1.0,SPRINT,1.0,False,1.0,1.03,0.85,1.05,SAND,1.0302,0.42105263157894735,0.2222222222222222,0.3333333333333333,39.1038745353709,0.9938094097245922,0.8,1.05,0.3333333333333333,1.1,9,0.005,1.3,1.0,1.12
Angle Park,3,6,Springvale Rita,65.49951538007967,42555.0,52f12,Judith Hurley,3b,0.0,6,14,21,60,55.0,4,11.0,2025-11-27,07:16PM,530,0.16666666666666669,30.53,"[30.58, 30.53]",,,[],1.0,0.8,62.49590566655749,,0.02499999999999858,0,0,0.23333333333333334,1.0,0.7,0.21649484536082475,0.0,0.35,1.0,0.5,0.7,0.5,0.6,0.1,-0.0030000000000000027,-0.023999999999999994,-0.010000000000000009,0.0,0.0,36,1.05,-0.01,0.97,17.35997379626597,1.0,0.95,1.2,0.85,0.5064452144766014,0.95,0,1.0,MIDDLE,0.92,False,1.0,1.08,0.85,1.05,SAND,1.01,0.5833333333333334,1.0,0.75,1.0861199033511841,0.15110702608857587,1.1,0.8,0.25,1.1,4,-0.01,1.2,1.0,1.06
DARWIN,3,1,Northern Lion,65.0725116590626,10960.0,41155,Ronald Phillips,3d,0.0,1,7,24,52,13.0,11,25.0,2025-11-23,07:10PM,312,0.0,18.26,[18.26],7.13,,[],1.0,0.8,61.51150054764512,43.75876577840112,0.0,0,0,0.1346153846153846,0.0,0.7,0.22627737226277372,0.0,0.46153846153846156,0.7,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,36,1.05,0.02,1.12,17.086527929901422,1.0,0.95,1.05,0.97,0.3199196798857262,0.95,0,1.0,SPRINT,0.92,True,1.1,1.08,0.97,1.05,SAND,1.01,0.5961538461538461,0.8333333333333334,0.3333333333333333,14.629778091000876,0.6774191218637591,0.8,1.0,0.5,1.0,6,0.02,1.05,1.0,1.06
MT GAMBIER,2,5,Carry On Natasha,65.013773755869,7630.0,21111,Jason Dolan,2b,0.0,5,7,10,19,20.0,13,13.0,2025-11-23,12:37PM,305,0.0,19.48,"[19.87, 19.48]",4.62,,[],1.0,0.8,56.365503080082135,66.01731601731602,0.19500000000000028,0,0,0.3684210526315789,0.0,0.7,0.2857142857142857,0.0,0.5263157894736842,1.0,0.5,0.85,0.5,0.6,0.0,-0.026999999999999996,-0.028999999999999998,-0.02900000000000001,0.0,0.0,24,1.0,0.0,0.9,15.657084188911703,0.9,1.0,1.2,0.97,0.35471754715347137,0.95,0,1.0,SPRINT,1.0,True,1.02,1.15,0.97,1.0,SAND,1.0302,0.8947368421052632,0.8333333333333334,0.16666666666666666,6.00372268738682,0.7176559064064064,0.8,1.0,0.3333333333333333,1.1,6,-0.01,1.2,1.0,1.12
Q STRAIGHT,12,9,Noaki Radar,64.95657362443832,4935.0,12165,Keith Boan,2b,0.0,4,3,2,7,8.0,14,28.0,2025-09-07,09:44PM,300,0.0,16.73,[16.73],2.64,,[],1.0,0.8,64.55469216975493,113.63636363636363,0.0,0,0,0.42857142857142855,0.0,0.7,0.3181818181818182,0.0,0.2857142857142857,0.7,0.5,0.85,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,24,1.0,0.01,1.0,17.931858936043035,1.0,0.85,1.05,0.97,0.34721316302664373,1.0,0,1.0,SPRINT,0.92,True,1.02,1.15,0.97,1.0,SAND,1.01,0.7142857142857143,0.85,0.55,27.323158304784105,1.1099129094963565,0.8,0.92,0.4,1.1,10,0.0,1.05,1.0,1.12
Temora,4,2,Aston Zelda,64.9334587745626,8160.0,24513,Cherryl Bradley,2b,0.0,2,3,11,37,38.0,7,14.0,2025-11-26,01:32PM,330,0.0,19.06,[19.06],6.41,,[],1.0,0.8,62.32948583420777,51.482059282371296,0.0,0,0,0.08108108108108109,0.5,0.7,0.14,0.0,0.2972972972972973,1.0,0.5,1.0,0.5,0.6,0.0,-0.0050000000000000044,0.036000000000000004,0.013999999999999993,0.0,0.0,24,1.0,0.02,0.97,17.313746065057714,1.0,1.0,1.2,1.0,0.36471656925680745,1.0,0,1.0,SPRINT,1.0,True,1.1,1.0,1.0,1.0,SAND,1.0302,0.3783783783783784,0.7,0.1,10.20487271820218,0.18721009333798982,0.8,0.85,0.3,1.1,10,0.005,1.2,1.0,1.06
WAGGA,7,4,Paw Lilibet,64.86869183179512,21430.0,21171,Shane Felke,2b,0.0,4,8,17,55,8.0,7,7.0,2025-11-28,09:04PM,320,0.0,18.33,[18.33],6.35,True,[],1.0,0.8,62.84779050736499,50.39370078740158,0.0,0,0,0.14545454545454545,0.5,0.7,0.17037037037037037,0.0,0.3090909090909091,1.0,0.5,0.85,0.5,0.6,0.0,0.03,0.01999999999999999,0.005333333333333338,0.0,0.0,24,1.0,0.0,1.05,17.457719585379163,1.0,0.95,1.3,1.0,0.4521998814953709,0.95,0,1.0,SPRINT,0.92,False,1.0,1.03,1.0,1.0,SAND,1.01,0.45454545454545453,0.7142857142857143,0.8571428571428571,8.909483853109075,0.35235939444996117,0.8,0.95,0.42857142857142855,1.0,7,0.0,1.3,1.0,1.12
Q LAKESIDE,2,2,Hara's Ghost,64.81385383697835,6200.0,23214,Jemma Daley,1d,0.0,2,1,4,6,7.0,7,11.0,2025-11-29,05:48PM,457,0.0,25.25,"[25.25, 25.47]",4.31,,[],1.0,0.8,65.15643564356435,106.0324825986079,0.10999999999999943,0,0,0.16666666666666666,0.5,0.7,0.24242424242424243,0.0,0.6666666666666666,1.0,0.5,1.0,0.5,0.6,0.0,-0.0050000000000000044,0.036000000000000004,0.013999999999999993,0.0,0.0,12,0.8,0.02,0.97,18.099009900990097,1.1,0.85,1.2,1.0,0.10246050144682124,0.88,0,1.0,MIDDLE,0.92,False,1.0,1.08,1.0,0.8,SAND,1.01,0.8333333333333334,0.4166666666666667,0.5,0.4231650855148664,0.7134610477571053,1.1,0.92,0.0,1.1,6,0.02,1.2,1.0,1.06
HEALESVILLE,10,4,Super Ceviche,64.4788250234348,10390.0,57551,Margery Quick,3b,0.0,4,6,12,47,44.0,7,7.0,2025-11-28,12:57PM,300,-0.3333333333333333,16.9,"[16.94, 16.9]",3.89,,[],1.0,0.8,63.905325443786985,77.12082262210797,0.02000000000000135,0,0,0.1276595744680851,0.5,0.7,0.15789473684210525,0.0,0.2553191489361702,1.0,0.5,0.85,0.5,0.6,0.0,0.03,0.01999999999999999,0.005333333333333338,0.0,0.0,36,1.05,0.0,1.05,17.75147928994083,1.0,0.95,1.3,1.0,0.48676907020485166,1.0,0,1.0,SPRINT,0.92,False,1.0,1.03,1.0,1.05,SAND,1.01,0.3829787234042553,0.2222222222222222,0.5555555555555556,14.236512819313251,1.015180021567837,0.8,1.02,0.2222222222222222,1.1,9,0.0,1.3,1.0,1.12
HOBART,4,2,Nitro Venom,64.41778759542969,22890.0,13311,Paul Hili,2d,0.0,2,7,12,24,25.0,17,17.0,2025-11-27,08:17PM,340,0.0,19.57,"[19.57, 19.83, 19.91]",,True,[],1.0,0.8,62.54471129279509,,0.1451436070471813,0,0,0.2916666666666667,0.0,0.7,0.21428571428571427,0.0,0.5,0.7,0.5,1.0,0.5,0.6,0.0,-0.0050000000000000044,0.036000000000000004,0.013999999999999993,0.0,0.0,24,1.0,0.02,0.97,17.373530914665302,1.0,1.0,1.05,0.93,0.3504101234074406,1.0,0,1.0,SPRINT,1.0,False,1.0,1.08,0.93,1.0,SAND,1.0302,0.7916666666666666,0.95,0.3,0.5111983960963651,0.21000661365246948,1.1,1.05,0.4,1.1,10,0.005,1.05,1.0,1.06
